"text,created_at,favorite_count"
Will be in Bangor Maine today at 3pm- join me! #MAGATickets: https://t.co/NY7E1FBOB7 https://t.co/5TN2wvnR7J,10-15-2016 12:17:06,16342
Hillary Clinton should have been prosecuted and should be in jail. Instead she is running for president in what looks like a rigged election,10-15-2016 12:23:08,84973
Mr. Trump removing the broken teleprompter in North Carolina-in front of a massive crowd. He goes on&amp;delivers the bÄ https://t.co/dyNxc1HDTW,10-15-2016 15:37:39,27251
The truth is a beautiful weapon. https://t.co/P7FrFhicvw,10-15-2016 15:52:48,27100
Landing in New Hampshire soon to talk about the massive drug problem there and all over the country.,10-15-2016 15:55:19,23819
The MOVEMENT in Portsmouth New Hampshire w/ 7K supporters. THANK YOU! This is the biggest election of our lifetimeÄ https://t.co/4otZyjYLc2,10-15-2016 18:11:06,32543
Nothing ever happened with any of these women. Totally made up nonsense to steal the election. Nobody has more respect for women than me!,10-15-2016 18:29:22,59824
The failing @nytimes reporters don't even call us anymore they just write whatever they want to write making up sources along the way!,10-15-2016 22:49:18,39195
Thank you Bangor Maine! Get out &amp; #VoteTrumpPence16 on 11/8/16- and together we will MAKE AMERICA SAFE AND GREAT AÄ https://t.co/sUSh8v07MW,10-15-2016 23:11:27,26869
A great day in New Hampshire and Maine. Fantastic crowds and energy! #MAGA,10-16-2016 00:03:06,22979
Thank you for sharing Amy. https://t.co/StfzCeaQgH,10-16-2016 00:03:33,21857
Watched Saturday Night Live hit job on me.Time to retire the boring and unfunny show. Alec Baldwin portrayal stinks. Media rigging election!,10-16-2016 11:14:00,52859
Polls close but can you believe I lost large numbers of women voters based on made up events THAT NEVER HAPPENED. Media rigging election!,10-16-2016 11:36:28,48978
Election is being rigged by the media in a coordinated effort with the Clinton campaign by putting stories that never happened into news!,10-16-2016 12:31:40,46697
They let Crooked &amp; the Gang off the hook for the crime but it looks like the cover-up is just as bad. Unbelievable! https://t.co/eWjHoq20Dw,10-16-2016 13:12:17,25107
A country that Crooked Hillary says has funded ISIS also gave Wild Bill $1 million for his birthday? SO CORRUPT! https://t.co/00s5tgsXrM,10-16-2016 13:15:03,29648
Hillary's staff thought her email scandal might just blow over. Who would trust these people with national security? https://t.co/EvBCQoZRG2,10-16-2016 16:07:08,24636
We've all wondered how Hillary avoided prosecution for her email scheme. Wikileaks may have found the answer. Obama! https://t.co/xF0wv8Oa8q,10-16-2016 16:07:58,35273
The election is absolutely being rigged by the dishonest and distorted media pushing Crooked Hillary - but also at many polling places - SAD,10-16-2016 17:01:12,57212
–The vast majority felt she should be prosecuted... -- even senior FBI officials thought Crooked was guilty. https://t.co/AFtDs7HVlt,10-16-2016 19:26:11,27323"
"Join me in Wisconsin tomorrow or Colorado on Tuesday!Green Bay- 6pmhttps://t.co/9L917nvCBXColorado Springs- 1pmÄ https://t.co/972GWZDGEp,10-16-2016 20:13:36,16850"
"The Democrats have a corrupt political machine pushing crooked Hillary Clinton. We have Paul Ryan always fighting the Republican nominee!,10-16-2016 20:47:23,33137"
"Paul Ryan a man who doesn't know how to win (including failed run four years ago) must start focusing on the budget military vets etc.,10-16-2016 20:54:37,30738"
"Finally in the new ABC News/Washington Post Poll Hillary Clinton is down 11 points with WOMEN VOTERS and the election is close at 47-43!,10-16-2016 21:02:34,38626"
"Wow interview released by Wikileakes shows ""quid pro quo"" in Crooked Hillary e-mail probe.Such a dishonest person - &amp; Paul Ryan does zilch!,10-16-2016 22:15:33,33161"
"Animals representing Hillary Clinton and Dems in North Carolina just firebombed our office in Orange County because we are winning @NCGOP,10-16-2016 22:29:46,45949"
"ALL SAFE IN ORANGE COUNTY NORTH CAROLINA. With you all the way will never forget. Now we have to win. Proud of you all!  @NCGOP,10-16-2016 22:34:35,39166"
"Can't believe these totally phoney stories 100% made up by women (many already proven false) and pushed big time by press have impact!,10-17-2016 12:15:50,28405"
"Of course there is large scale voter fraud happening on and before election day. Why do Republican leaders deny what is going on? So naive!,10-17-2016 12:33:48,36111"
"We have all got to come together and win this election. We can't have four more years of Obama (or worse!).,10-17-2016 12:35:45,48403"
"WikiLeaks proves even the Clinton campaign knew Crooked mishandled classified info but no one gets charged? RIGGED! https://t.co/FgGxDsS0a1,10-17-2016 14:58:32,25440"
"_BREAKING_: ""State Department's Kennedy pressured FBI to unclassify Clinton emails: FBI documents""https://t.co/GYYaneeysA,10-17-2016 15:12:51,14327"
"Unbelievable. https://t.co/D7kpxlQPwU,10-17-2016 15:20:17,26750"
"Voter fraud! Crooked Hillary Clinton even got the questions to a debate and nobody says a word. Can you imagine if I got the questions?,10-17-2016 15:24:31,47408"
"CORRUPTION CONFIRMED: FBI confirms State Dept. offered 'quid pro quo' to cover up classified emailshttps://t.co/A3mCNBLCsO,10-17-2016 15:50:00,19353"
"Wow new polls just came out from @CNN   Great numbers especially after total media hit job. Leading Ohio 48 - 44.,10-17-2016 16:12:24,37226"
"Our thoughts are with the forces fighting ISIS in Iraq. We must never back down against this extreme radical IslamiÄ https://t.co/oEoFIA8Rym,10-17-2016 17:50:57,16438"
"State Department official accused of offering 'quid pro quo' in Clinton email scandal https://t.co/XkmcKeyRPJ,10-17-2016 19:11:28,18638"
"Journalists shower Hillary Clinton with campaign cashhttps://t.co/qZPPX0LO4X https://t.co/NsWbJN01Uu,10-17-2016 19:23:15,22286"
"New polls are good because the media has deceived the public by putting women front and center with made-up stories and lies and got caught,10-17-2016 19:31:22,37149"
"Crooked Hillary colluded w/FBI and DOJ and media is covering up to protect her. It's a #RiggedSystem! Our country dÄ https://t.co/kuinRTImVJ,10-17-2016 21:03:16,54994"
"Join me in Colorado Springs Colorado tomorrow at 1:00pm! #MAGA Tickets: https://t.co/ktFk8RuaUK,10-17-2016 21:38:13,13863"
"Trump Virginia Office Announces Statewide TV Ad Strategy and Leadership Team: https://t.co/wVJZTjY8bA https://t.co/JUBRu4mqCE,10-17-2016 21:44:31,16622"
"I will sign the first bill to repeal #Obamacare and give Americans many choices and much lower rates!,10-17-2016 22:02:11,38826"
"My wife Melania will be interviewed tonight at 8:00pm by Anderson Cooper on @CNN. I have no doubt she will do very well. Enjoy!,10-17-2016 22:27:00,30079"
"Yet more evidence of a media-rigged election: https://t.co/rVh4ocgx3r,10-17-2016 22:46:12,19864"
"Get rich quick! Crooked Hillary Clinton's pay to play guide: https://t.co/uKh5sCFfrv,10-17-2016 22:51:31,59429"
"EXCLUSIVE: FBI Agents Say Comey •Stood In The Wayê Of Clinton Email Investigation:https://t.co/6n63fHVvNo,10-18-2016 01:42:15,25643"
"Donald J. Trump Ethics Reform Plan For Washington D.C.https://t.co/lKzas1SqUA,10-18-2016 01:43:34,22258"
"Great night in WI. Iêm going to fight for every person in this country who believes government should serve the PEOÄ https://t.co/UIKwWNmwR7,10-18-2016 02:07:55,41446"
"I will Make Our Government Honest Again -- believe me. But first I'm going to have to #DrainTheSwamp in DC. https://t.co/m1lMAQPnIb,10-18-2016 15:33:18,27985"
"Pay-to-play. Collusion. Cover-ups. And now bribery? So CROOKED. I will #DrainTheSwamp. https://t.co/FNzMit7mD8,10-18-2016 15:34:06,26753"
"If we let Crooked run the govt history will remember 2017 as the year America lost its independence. #DrainTheSwamp https://t.co/VpYiO8CnXQ,10-18-2016 15:36:44,38270"
"Nevada: A quick reminder that today is your last day to register to vote! https://t.co/ZnPgnu8vCS https://t.co/gF8ErCzTC1,10-18-2016 16:15:20,11970"
"Hillaryês Aides Urged Her to Take Foreign Lobbyist Donation And Deal With Attacks: https://t.co/o2qvr1myIZ,10-18-2016 18:05:45,17997"
"It is time to #DrainTheSwamp in Washington D.C! Vote Nov. 8th to take down the #RIGGED system! https://t.co/Ox9hH13Q9I,10-18-2016 18:25:42,23777"
"FL KS ME MD MN NJ OR &amp; WV! It's the LAST DAY to mail in voter reg forms. Get the forms atÄ https://t.co/CbpgL6wynY,10-18-2016 18:43:15,15976"
"Thank you Colorado Springs. If Iêm elected President I am going to keep Radical Islamic Terrorists out of our countÄ https://t.co/N74UK73RLK,10-18-2016 19:53:23,33068"
"'Trump rally disrupter was once on Clinton's payroll'https://t.co/75oLLuD4SI,10-18-2016 21:42:34,26883"
"'Clinton Campaign Tried to Limit Damage From Classified Info on Email Server' #DrainTheSwamp https://t.co/5j8WuKLL5o,10-19-2016 00:31:25,17146"
"Hillary is the most corrupt person to ever run for the presidency of the United States. #DrainTheSwamp https://t.co/xA3YO8YzCq,10-19-2016 00:34:21,52194"
"Time to #DrainTheSwamp in Washington D.C. and VOTE #TrumpPence16 on 11/8/2016. Together we will MAKE AMERICA SAFEÄ https://t.co/rVcjXdWxzp,10-19-2016 00:53:43,42039"
"#DrainTheSwamp https://t.co/wqqPjxfBoJ,10-19-2016 01:00:40,17029"
"•Food Groupsê _ Emails Show Clinton Campaign Organized Potential VPs By Race And Gender: https://t.co/Qk1fOm1t8L,10-19-2016 01:28:27,18566"
"It is time to #DrainTheSwamp!https://t.co/U2XeM2vDJK,10-19-2016 15:34:12,18541"
"More Anti-Catholic Emails From Team Clinton: https://t.co/KYirBbYjp2 https://t.co/f8Z7olUvlM,10-19-2016 16:57:44,15453"
"The State Department's 'shadow government' #DrainTheSwamp https://t.co/UtbqlGrYJh,10-19-2016 17:00:22,14446"
"'Scandals surround Clinton's gatekeeper at State'#DrainTheSwamp https://t.co/xxTTZeMYAc,10-19-2016 18:05:18,13106"
"'State works hard and illegally for Clinton' #DrainTheSwamp https://t.co/zXvUnJTKhF,10-19-2016 18:06:23,14551"
"'Dem Operative Who Oversaw Trump Rally Agitators Visited White House 342 Times' #DrainTheSwamp https://t.co/MO4SJaQMzo,10-19-2016 18:10:41,18582"
"'Top Hillary Adviser Mocked Plotted Attacks on Pro-Sanders Civil Rights Leader' #DrainTheSwamp https://t.co/ER5FtjZgjw,10-19-2016 19:09:28,11865"
"Join me in Delaware Ohio tomorrow at 12:30pm! #DrainTheSwamp Tickets: https://t.co/TWRFY1ryY8 https://t.co/Zd1KjzlCtJ,10-19-2016 19:31:10,11814"
"'Hillary Clinton Deleted Emails With Her Email Server Technician'https://t.co/VvO4lTKsaj,10-19-2016 19:57:03,14345"
"Obamacare premiums increasing 33% in Pennsylvania - a complete disaster. It must be repealed and replaced!Ä https://t.co/aDZEfcI7SM,10-19-2016 21:22:26,20066"
"I am going to expand the definition of LOBBYIST - so we close all the LOOPHOLES! #DrainTheSwamp https://t.co/PBPrrEnfSK,10-19-2016 21:26:25,20467"
"I will issue a lifetime ban against senior executive branch officials lobbying on behalf of a FOREIGN GOVERNMENT!Ä https://t.co/GQizTdCdFC,10-19-2016 21:28:45,33518"
"Join my team tonight at 8:30pmE!https://t.co/ZqJmf4yB87 https://t.co/ncJXn6fURF,10-19-2016 22:14:24,11182"
"'Over 250000 to Lose Health Insurance in Battleground North Carolina Due to #Obamacare'https://t.co/18McSKO2AY,10-19-2016 22:16:07,12463"
"UNBELIEVABLE!Clinton campaign contractor caught in voter-fraud video is a felon who visited White House 342 times: https://t.co/qQdsMHAtkT,10-19-2016 22:57:24,24538"
"I will be handing over my Twitter account to my team of deplorables for tonight's #debate#MakeAmericaGreatAgain,10-20-2016 00:48:32,25004"
"Tune in at https://t.co/Q08Kp4w3oT and get the word out #BigLeagueTruth #Debate Help us spread the TRUTH stop theÄ https://t.co/GS9YQYzF6x,10-20-2016 00:57:04,8209"
"This is an incredible MOVEMENT- WE are going to take our country BACK! #November8th #BigLeagueTruth #Debate https://t.co/BT4VgYTkBr,10-20-2016 00:58:56,10713"
"Ready to lead. Ready to Make America Great Again. #Debate #MAGA,10-20-2016 01:04:57,17603"
"Hillary Clinton wants to create the most liberal Supreme Court in history #debate #DrainTheSwamp https://t.co/fKJBNXvluh,10-20-2016 01:07:40,12010"
"The 2nd Amendment is under siege. We need SCOTUS judges who will uphold the US Constitution. #Debate #BigLeagueTruth,10-20-2016 01:10:23,13102"
".@realDonaldTrump will PROTECT and DEFEND the Constitution #Debate #BigLeagueTruth #DrainTheSwamp https://t.co/mNTio22WK8,10-20-2016 01:11:14,5498"
".@HillaryClinton lists litany of ways she plans to restrict gun rights. 2A will not survive a Hillary presidency. #Debate #BigLeagueTruth,10-20-2016 01:13:09,10623"
"It is so imperative that we have the right justices. #DrainTheSwamp #Debates¾#BigLeagueTruth https://t.co/RHryqijTlu,10-20-2016 01:14:12,9699"
".@realDonaldTrump is PRO-LIFE PRO-FAMILY #BigLeagueTruth #Debates2016 https://t.co/nOqbDBMQFM,10-20-2016 01:17:32,6642"
"#SecondAmendment #2A#Debates https://t.co/QbOaf8Dlhs,10-20-2016 01:18:09,10301"
"Drugs are pouring into this country. If we have no border we have no country. Thatês why ICE endorsed me. #Debate #BigLeagueTruth,10-20-2016 01:22:19,16366"
"Hillary Clinton will use American tax dollars to provide amnesty for thousands of illegals. I will putÄ https://t.co/ZpV33TfbR6,10-20-2016 01:22:56,11097"
"One of my first acts as President will be to deport the drug lords and then secure the border. #Debate #MAGA,10-20-2016 01:23:45,16001"
"Plain &amp; Simple: We should only admit into this country those who share our VALUES and RESPECT our people. https://t.co/TlJo8dtVjZ,10-20-2016 01:24:20,12936"
".@RealDonaldTrump wants a SAFE America w/ stronger borders no amnesty and an END to sanctuary cities. He isÄ https://t.co/7Ha00c77Gb,10-20-2016 01:27:37,8940"
"Hillary is too weak to lead on border security-no solutions no ideas no credibility.She supported NAFTA worst deal in US history. #Debate,10-20-2016 01:28:08,14769"
"TRUMP &amp; CLINTON ON IMMIGRATION#Debate #BigLeagueTruth https://t.co/OP4c7Jc8Ad,10-20-2016 01:28:41,9339"
"Moderator: Hillary paid $225000 by a Brazilian bank for a speech that called for –open borders.” Thatês a quote! #Debate #BigLeagueTruth,10-20-2016 01:29:22,20264"
"Hey @POTUS - WE AGREE!#BigLeagueTruth #DrainTheSwamp https://t.co/WnofYy60fc,10-20-2016 01:32:46,11774"
"Hillary has called for 550% more Syrian immigrants but wonêt even mention –radical Islamic terrorists.” #DebateÄ https://t.co/Rf48XkZWbu,10-20-2016 01:34:49,15468"
".@HillaryClinton- you have failed failed and failed. #BigLeagueTruthTime to #DrainTheSwamp! https://t.co/c2EiyU8XKK,10-20-2016 01:37:37,12395"
"Moderator: Hillary plan calls for more regulation and more government spending. #Debate #BigLeagueTruth,10-20-2016 01:38:47,9981"
".@HillaryClinton has been a foreign policy DISASTER for the American people. I will #MakeAmericaStrongAgain #DebateÄ https://t.co/tj6PWM5r1J,10-20-2016 01:39:29,9602"
".@HillaryClinton talking about jobs? Remember what she promised upstate New York. #BigLeagueTruth#Debates https://t.co/SmjNuHi7XB,10-20-2016 01:39:40,12369"
".@HillaryClinton's tax hikes will CRUSH our economy. I will cut taxes -- BIG LEAGUE. https://t.co/EtA1tBnrNG https://t.co/NgMDP4wilI,10-20-2016 01:42:53,8271"
"#BigLeagueTruth https://t.co/jhDLwFez3v,10-20-2016 01:44:31,9161"
"This is what we can expect from #CrookedHillary. More Taxes. More Spending. #BigLeageTruth #DrainTheSwamp #Debates https://t.co/5yxnt0gNUF,10-20-2016 01:44:36,10828"
"#CrookedHillary's plan will add $1.15 TRILLION in new taxes. We cannot afford her! #DrainTheSwamp #Debate https://t.co/jpjKY1IiQh,10-20-2016 01:45:17,7426"
"I will renegotiate NAFTA. If I canêt make a great deal weêre going to tear it up. Weêre going to get this economy running again. #Debate,10-20-2016 01:45:45,16114"
"THE CHOICE IS CLEAR!#BigLeagueTruth #DrainTheSwamp https://t.co/kGx88PEpmX,10-20-2016 01:46:54,12589"
"#CrookedHillary gives Obama an –A” for an economic recovery thatês the slowest since WWII... #BigLeagueTruthÄ https://t.co/wVMFHdyCu2,10-20-2016 01:49:00,9318"
".@HillaryClinton has been doing this for THIRTY YEARS....where has she been? #BigLeagueTruth,10-20-2016 01:50:20,12103"
"Crooked Hillary has never created a job in her life. We will create 25 million jobs. Think she can do that? Not a cÄ https://t.co/64Kll0Dl7K,10-20-2016 01:51:15,14874"
"Our country is stagnant. Weêve lost jobs and business. We donêt make things anymore b/c of the bill Hillaryês husband signed and she blessed,10-20-2016 01:51:49,16968"
".@realDonaldTrump will do more in the first 30 days in office than Hillary has done in the last 30 years! #DebateÄ https://t.co/GunaVggS0N,10-20-2016 01:53:57,8263"
"Brought to you by @HillaryClinton &amp; her campaign- in Chicago Illinois. #BigLeagueTruth #DrainTheSwamp https://t.co/10iUBOcECp,10-20-2016 01:55:42,16400"
"#CrookedHillary is nothing more than a Wall Street PUPPET! #BigLeagueTruth #Debate https://t.co/skhBWG6AQ3,10-20-2016 01:56:01,23965"
"Crooked's camp incited violence at my rallies. These incidents weren't ""spontaneous"" - like she claimed in Benghazi! https://t.co/aCzOgFIfZ2,10-20-2016 01:56:54,14899"
"I will do more in the first 30 days in office than Hillary has done in the last 30 years! #Debate¾ #BigLeagueTruth https://t.co/tuNQePu8Vk,10-20-2016 01:57:00,15658"
"She'll say anything and change NOTHING! #MAGA #BigLeagueTruth https://t.co/6E767Uw6Dj,10-20-2016 01:58:34,13741"
".@HillaryClinton loves to lie. America has had enough of the CLINTON'S! It is time to #DrainTheSwamp! Debates https://t.co/3Mz4T7qTTR,10-20-2016 01:59:07,15642"
"Moderator: –Respectfully you wonêt answer the pay-to-play question.” #Debate #BigLeagueTruth,10-20-2016 02:02:15,15460"
"Crooked @HillaryClinton's foundation is a CRIMINAL ENTERPRISE. Time to #DrainTheSwamp!  https://t.co/89eOMTsIjt #BigLeagueTruth #Debate,10-20-2016 02:02:53,12616"
"LIVE FACT-CHECK: Trump's RIGHT. The Clinton Foundation has taken MILLIONS from the Middle East. #DrainTheSwamp https://t.co/Kgcaf5tdTM,10-20-2016 02:06:52,13519"
"Crookedês top aides were MIRED in massive conflicts of interests at the State Dept. We MUST #DrainTheSwamp https://t.co/a4p7q9jZde #Debate,10-20-2016 02:08:08,11183"
"You should give the money back @HillaryClinton! #DrainTheSwamp https://t.co/m0LKHRUoHz,10-20-2016 02:11:33,15919"
"Hillary says ""take back Mosul?"" We would have NEVER lost Mosul- if it wasn't for #CrookedHillary. #DrainTheSwamp https://t.co/TmsY0ApFLQ,10-20-2016 02:14:29,16317"
"HILLARY FAILED ALL OVER THE WORLD. #BigLeagueTruth  _LIBYA_SYRIA_IRAN_IRAQ_ASIA PIVOT_RUSSIAN RESET_BENGHAZIÄ https://t.co/H1UH0svtt2,10-20-2016 02:16:25,20970"
"Bernie Sanders on HRC: Bad Judgement. John Podesta on HRC: Bad Instincts. #BigLeagueTruth #Debate,10-20-2016 02:19:22,14918"
"#BigLeagueTruth #DrainTheSwamp https://t.co/eoBiXFPc5f,10-20-2016 02:21:19,9335"
"I opposed going into Iraq. Hillary voted for it. As with everything else she's supported it was a DISASTER. https://t.co/Um5WJXWfBZ,10-20-2016 02:21:32,14149"
"Her instincts are suboptimal.https://t.co/PRCHvRtPVA,10-20-2016 02:22:13,7171"
"What They Are Saying About @realDonaldTrump's GREAT Debate and @HillaryClinton's Bad PerformanceÄ https://t.co/1O86a49vJZ,10-20-2016 02:24:44,7661"
"After Crooked @HillaryClinton allowed ISIS to rise she now claims she'll defeat them? LAUGHABLE! Here's my plan: https://t.co/FzRMObNQVn,10-20-2016 02:26:24,15184"
"I WILL DEFEAT ISIS. THEY HAVE BEEN AROUND TOO LONG! What has our leadership been doing?#DrainTheSwamp https://t.co/tU0iW3Gi9v,10-20-2016 02:27:31,14177"
"USA has the greatest business people in the world but we let political hacks negotiate our deals. We need change! #BigLeagueTruth #Debate,10-20-2016 02:28:17,21106"
"Together we can save American JOBS American LIVES and AMERICAN FUTURES! #Debates https://t.co/2Yfd0Omn4X,10-20-2016 02:29:29,15444"
"The economy cannot take four more years of these same failed policies.#BigLeagueTruth #DrainTheSwamp https://t.co/o8g2E5xXy6,10-20-2016 02:31:07,16178"
"ISIS has infiltrated countries all over Europe by posing as refugees and @HillaryClinton will allow it to happen hÄ https://t.co/MmeW2qsTQh,10-20-2016 02:31:45,33722"
".@realDonaldTrump is going to cut taxes BIG LEAGUE -- Crooked is going to raise taxes BIG LEAGUE! #DrainTheSwampÄ https://t.co/41X9Qjy0RJ,10-20-2016 02:32:37,11316"
"We have to repeal &amp; replace #Obamacare! Look at what is doing to people! #DrainTheSwamp https://t.co/fsv7P11mWV,10-20-2016 02:32:57,25033"
"HILLARY'S HEALTH CARE POLICIES#DrainTheSwamp #Debate https://t.co/t1Sr8dk2Xi,10-20-2016 02:34:01,15871"
"I started this campaign to Make America Great Again. Thatês what Iêm going to do. #MAGA #debate,10-20-2016 02:39:25,36460"
"We cannot take four more years of Barack Obama and thatês what youêll get if you vote for Hillary. #BigLeagueTruth,10-20-2016 02:40:23,45970"
"The era of division is coming to an end. We will create a new future of #AmericanUnity. First we need toÄ https://t.co/mZUFP24Bgh,10-20-2016 02:47:21,24187"
"Join my team over on my Facebook page- live now! #Debateshttps://t.co/vpDVQfO58A https://t.co/5v1tWzHrxq,10-20-2016 02:51:39,12730"
"That was really exciting. Made all of my points. MAKE AMERICA GREAT AGAIN!,10-20-2016 02:59:26,71554"
"Great poll - thank you America! Once we #DrainTheSwamp together we will #MAGA__#Debate https://t.co/SvcjmrsHKD,10-20-2016 04:06:44,36222"
"Join the MOVEMENT to #MAGA!https://t.co/3KWOl2ibaW https://t.co/V84qfN4oz1,10-20-2016 04:10:06,19870"
"The Washington Times Presidential Debate Poll:TRUMP 77% (18290)CLINTON 17% (4100)#DrainTheSwamp #Debate https://t.co/wsgsf5nv6H,10-20-2016 04:18:06,44541"
"Totally dishonest Donna Brazile chokes on the truth. Highly illegal! Watch: https://t.co/Rs5brj31bA https://t.co/FYoRo6MUjX,10-20-2016 04:27:27,34939"
"Just landed in Ohio. Thank you America- I am honored to win the final debate for our MOVEMENT. It is time toÄ https://t.co/ivdjRzL6wZ,10-20-2016 07:14:05,44828"
"Thank you America! #MAGARasmussen National PollDonald Trump 43%Hillary Clinton 40% https://t.co/n4eZ3qpcjg,10-20-2016 13:27:41,43996"
"Why didn't Hillary Clinton announce that she was inappropriately given the debate questions - she secretly used them! Crooked Hillary.,10-20-2016 14:55:50,50126"
"If elected POTUS - I will stop RADICAL ISLAMIC TERRORISM in this country! In order to do this we need toÄ https://t.co/45Vyk6z18m,10-20-2016 15:52:38,38250"
"Thank you Delaware County Ohio! Remember- either we WIN this election or we are going to LOSE this country!Ä https://t.co/ntDRTzYOqi,10-20-2016 17:33:10,27050"
"Want access to Crooked Hillary? Don't forget - it's going to cost you!#DrainTheSwamp #PayToPlay https://t.co/qjMBZkEnK9,10-20-2016 18:25:34,29375"
"On behalf of the entire family we would truly be honored to have your vote! Let's #MakeAmericaGreatAgain #EarlyVote https://t.co/tv7ihuvmfS,10-20-2016 19:27:22,56726"
"#ICYMI - OHIO RALLY!Watch here: https://t.co/0qAjfOcu6Y https://t.co/fpShHiXI31,10-20-2016 19:51:39,13307"
"UPCOMING RALLIES - JOIN ME!TOMORROWFletcher NC @ 12pm. https://t.co/uASvA4Gd4rSATURDAYCleveland OH @ 7pm. https://t.co/hre7Foxqpo,10-20-2016 19:51:59,13010"
"'Trump won the third debate'https://t.co/Wh52fyLNRz,10-20-2016 20:06:18,26332"
"Crooked took MILLIONS from oppressive ME countries. Will she give the $$$ back? Probably not. Don't forget her slogÄ https://t.co/esLgql0Gg8,10-20-2016 20:26:01,23724"
"Crooked Hillary promised 200k jobs in NY and FAILED. We'll create 25M jobs when I'm president and I will DELIVER! https://t.co/NgyCkEH7Xn,10-20-2016 20:30:01,24708"
"When Obama took office in 2009 employer-provided premiums cost $13375. Today they are $18142. Thanks Obama.,10-20-2016 20:52:15,18083"
"In addition to those without health coverage- those that have disastrous #Obamacare are seeing MASSIVE PREMIUM INCRÄ https://t.co/J7ldXmUmJm,10-20-2016 21:59:48,24177"
"Hillary &amp; Obama's Broken Promises. #RepealObamacare https://t.co/oz24r2xW7G,10-20-2016 22:08:15,24843"
"Huma calls it a ""MESS"" the rest of us call it CORRUPT! WikiLeaks catches Crooked in the act - again.#DrainTheSwamp https://t.co/juvdLIJPWu,10-21-2016 15:23:39,25083"
"The results are in on the final debate and it is almost unanimous I WON! Thank you these are very exciting times.,10-21-2016 17:34:35,56475"
"Great crowd in Fletcher North Carolina- thank you! Heading to Johnstown Pennsylvania now! Get out on November 8thÄ https://t.co/IG5KhKIz3W,10-21-2016 17:43:39,26027"
"#CrookedHillary –was at center of negotiating $12M commitment from King Mohammed VI of Morocco” to Clinton Fdn. https://t.co/HWOQ7jQWY2,10-21-2016 18:54:00,19470"
"A top Clinton Foundation official said he could name –500 different examples” of conflicts of interest. https://t.co/rtWhdYOyq7,10-21-2016 18:58:20,20617"
"Great crowd in Johnstown Pennsylvania- thank you. Get out &amp; VOTE on 11/8! Watch the MOVEMENT in PA. this afternoonÄ https://t.co/DUMlbSkVeY,10-21-2016 21:07:54,24316"
"VERY IRONIC: ""In 2010 video Clinton lectured underlings on cybersecurity and guarding •sensitive informationê"" https://t.co/dL7VDMqSLy,10-21-2016 22:10:57,20788"
"'Clinton Campaign And Harry Reid Worked With New York Times To Smear State Dept Watchdog'Time to #DrainTheSwamp! https://t.co/0VDdGdpCTg,10-21-2016 22:14:47,16890"
"{Crooked Hillary Clinton} created this mess and she knows it. #DrainTheSwamp https://t.co/3cBNYjl5CD https://t.co/sjwkuq3nkk,10-21-2016 22:30:14,19719"
"Donna Brazile Shreds Obama Economy - Acting DNC chair says 'people are more in despair about how things are' https://t.co/LQNbISSoX0,10-21-2016 22:36:04,20842"
"WikiLeaks reveals Clinton campês work with •VERY friendly and malleable reportersê #DrainTheSwamp #CrookedHillaryhttps://t.co/bcYLslrxi0,10-21-2016 22:46:37,17268"
"#CrookedHillary sending U.S. intelligence info. to Podestaês hacked email is •unquestionably an OPSEC violationê https://t.co/z58aeo4CO7,10-21-2016 22:50:00,21003"
"Thank you to the great crowd of supporters in Newtown Pennsylvania. Get out &amp; VOTE on 11/8/16. Lets #MAGA! Watch:Ä https://t.co/eb6XuMlbFW,10-22-2016 00:58:02,22462"
"Governor @Mike_Pence and I will be in Cleveland Ohio tomorrow night at 7pm - join us! #MAGATickets:Ä https://t.co/kfJv5Po0x6,10-22-2016 02:41:07,21553"
"Just returned from Pennsylvania where we will be bringing back their jobs. Amazing crowd. Will be going back tomorrow to Gettysburg!,10-22-2016 03:23:34,36589"
"The media refuses to talk about the three new national polls that have me in first place. Biggest crowds ever - watch what happens!,10-22-2016 03:33:54,63178"
"Will be in Cleveland Ohio w/ @mike_pence tonight- join us: https://t.co/hre7FofPxQNaples Florida-tomorrow @ 6pm: https://t.co/Oax06JVzv1,10-22-2016 14:01:18,15035"
"Landing in Pennsylvania now. Great new poll this morning thank you. Lets #DrainTheSwamp and #MakeAmericaGreatAgainÄ https://t.co/BV2RFavG84,10-22-2016 14:20:56,35331"
"Thank you Gettysburg Pennsylvania! #DrainTheSwamp https://t.co/jWgLcxDji7,10-22-2016 17:49:56,23079"
"Crooked Hillary Clinton Tops Middle East Forumês •Islamist Money List'https://t.co/JC25rNtx6G,10-22-2016 17:54:11,16993"
"Change has to come from outside our very broken system. #MAGA https://t.co/OH9Lvo3R7K,10-22-2016 18:18:43,32198"
"Today I introduced my Contract with the American Voter - our economy will be STRONG &amp; our people will be SAFE.Ä https://t.co/Sa6XUfueU4,10-22-2016 18:40:31,32323"
"In order to #DrainTheSwamp &amp; create a new GOVERNMENT of by &amp; for the PEOPLE I need your VOTE! Go to https://t.co/HfihPERFgZ- LET'S #MAGA!,10-22-2016 19:54:40,26379"
"Unbelievable crowd of supporters in Virginia Beach Virginia. Thank you! Next stop - Cleveland Ohio.Ä https://t.co/CN3sdX5ft1,10-22-2016 21:09:56,25396"
"Hillary Clinton: 'Architect of failure'#DrainTheSwamp #CrookedHillaryhttps://t.co/b5HqsGrc7N,10-22-2016 21:34:44,19786"
